Symbol,Name,Market Cap,Country,Sector,Industry
MDWT,Midwest Holding Inc. Common Stock,145802372.00,United States,Finance,Life Insurance
MDXG,MiMedx Group Inc Common Stock,1257950805.00,United States,Health Care,Medical/Dental Instruments
ME,23andMe Holding Co. Class A Common Stock,4816015842.00,United States,Capital Goods,Industrial Machinery/Components
MEDP,Medpace Holdings Inc. Common Stock,6484340841.00,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
MEDS,TRxADE HEALTH Inc. Common Stock,38473251.00,United States,Health Care,Other Pharmaceuticals
MEIP,MEI Pharma Inc. Common Stock,365923279.00,United States,Health Care,Major Pharmaceuticals
MELI,MercadoLibre Inc. Common Stock,76858317249.00,Argentina,Consumer Services,Catalog/Specialty Distribution
MEOH,Methanex Corporation Common Stock,2523289261.00,Canada,,
MERC,Mercer International Inc. Common Stock,845970737.00,Canada,Basic Industries,Paper
MESA,Mesa Air Group Inc. Common Stock,330226489.00,United States,Transportation,Air Freight/Delivery Services
MESO,Mesoblast Limited American Depositary Shares,1059145451.00,Australia,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
METC,Ramaco Resources Inc. Common Stock,255304265.00,United States,Energy,Coal Mining
METX,Meten EdtechX Education Group Ltd. Ordinary Shares,103146757.00,China,Consumer Services,Other Consumer Services
MFH,Mercurity Fintech Holding Inc. ADS,52479305.00,China,Technology,EDP Services
MFIN,Medallion Financial Corp. Common Stock,221546351.00,United States,Finance,Diversified Financial Services
MFNC,Mackinac Financial Corporation Common Stock,209636309.00,United States,Finance,Major Banks
MGEE,MGE Energy Inc,2748416120.00,United States,,
MGI,Moneygram International Inc. Common Stock,920698022.00,United States,Miscellaneous,Business Services
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,778186323.00,Israel,Technology,Computer Software: Prepackaged Software
MGLN,Magellan Health Inc. Common Stock,2464948808.00,United States,Health Care,Hospital/Nursing Management
MGNI,Magnite Inc. Common Stock,4703355252.00,United States,Technology,Advertising
MGNX,MacroGenics Inc. Common Stock,1631189178.00,United States,Health Care,Major Pharmaceuticals
MGPI,MGP Ingredients Inc.,1433171780.00,United States,,
MGRC,McGrath RentCorp Common Stock,1961683920.00,United States,Technology,Diversified Commercial Services
MGTA,Magenta Therapeutics Inc. Common Stock,483189950.00,United States,Health Care,Major Pharmaceuticals
MGTX,MeiraGTx Holdings plc Ordinary Shares,716041120.00,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MGYR,Magyar Bancorp Inc. Common Stock,85824718.00,United States,Finance,Major Banks
MHLD,Maiden Holdings Ltd.,304939342.00,Bermuda,Finance,Property-Casualty Insurers
MICT,MICT Inc. Common Stock,273381228.00,United States,Technology,EDP Peripherals
MIDD,Middleby Corporation (The) Common Stock,9518883342.00,United States,Capital Goods,Diversified Manufacture
MILE,Metromile Inc. Common Stock,1132067831.00,United States,Finance,Property-Casualty Insurers
MIME,Mimecast Limited Ordinary Shares,3558891486.00,United Kingdom,Technology,EDP Services
MIND,MIND Technology Inc. Common Stock (DE),30439970.00,United States,Capital Goods,Industrial Machinery/Components
MIRM,Mirum Pharmaceuticals Inc. Common Stock,537502051.00,United States,Health Care,Major Pharmaceuticals
MIST,Milestone Pharmaceuticals Inc. Common Shares,175792940.00,Canada,,
MITC,MeaTech 3D Ltd. American Depositary Shares,86751018.00,Israel,Consumer Non-Durables,Packaged Foods
MITK,Mitek Systems Inc. Common Stock,846354413.00,United States,Technology,Computer Software: Prepackaged Software
MITO,Stealth BioTherapeutics Corp. ADS,87273712.00,United States,Health Care,Major Pharmaceuticals
MKD,Molecular Data Inc. American Depositary Shares,144963753.00,China,Miscellaneous,Business Services
MKGI,Monaker Group Inc. Common Stock,57462797.00,United States,,
MKSI,MKS Instruments Inc. Common Stock,9592735683.00,United States,Capital Goods,Industrial Machinery/Components
MKTX,MarketAxess Holdings Inc. Common Stock,17774381484.00,United States,Finance,Investment Bankers/Brokers/Service
MKTY,Mechanical Technology Incorporated Common Stock (Nevada),90604943.00,United States,Capital Goods,Industrial Machinery/Components
MLAB,Mesa Laboratories Inc. Common Stock,1402716666.00,United States,Capital Goods,Industrial Machinery/Components
MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,177890625.00,Hong Kong,Finance,Business Services
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,8123410710.00,Hong Kong,Consumer Services,Hotels/Resorts
MLHR,Herman Miller Inc. Common Stock,2849928086.00,United States,Capital Goods,Wholesale Distributors
MLND,Millendo Therapeutics Inc. Common Stock,20185616.00,United States,Health Care,Major Pharmaceuticals
MLVF,Malvern Bancorp Inc. Common Stock,141393962.00,United States,Finance,Banks
MMAC,MMA Capital Holdings Inc. Common Stock,155306133.00,United States,Finance,Finance: Consumer Services
MMLP,Martin Midstream Partners L.P. Limited Partnership,105543480.00,United States,Energy,Oil Refining/Marketing
MMSI,Merit Medical Systems Inc. Common Stock,3609024954.00,United States,Health Care,Medical/Dental Instruments
MMYT,MakeMyTrip Limited Ordinary Shares,3292624485.00,India,Transportation,Other Consumer Services
MNDO,MIND C.T.I. Ltd. Ordinary Shares,59957478.00,Israel,Technology,EDP Services
MNDY,monday.com Ltd. Ordinary Shares,10253405256.00,Israel,,
MNKD,MannKind Corporation Common Stock,1181005858.00,United States,Health Care,Major Pharmaceuticals
MNMD,Mind Medicine (MindMed) Inc. Subordinate Voting Shares,843955306.00,Canada,,
MNOV,Medicinova Inc Common Stock,200926389.00,United States,Health Care,Major Pharmaceuticals
MNPR,Monopar Therapeutics Inc. Common Stock,68283479.00,United States,Health Care,Major Pharmaceuticals
MNRO,Monro Inc. Common Stock,2155266699.00,United States,,
MNSB,MainStreet Bancshares Inc. Common Stock,169700018.00,United States,Finance,Major Banks
MNST,Monster Beverage Corporation,48691151430.00,United States,Consumer Non-Durables,Beverages (Production/Distribution)
MNTK,Montauk Renewables Inc. Common Stock,1204076862.00,United States,,
MNTV,Momentive Global Inc. Common Stock,3151680783.00,United States,Technology,EDP Services
MNTX,Manitex International Inc. Common Stock,147663862.00,United States,Technology,Industrial Machinery/Components
MODV,ModivCare Inc. Common Stock,2447309923.00,United States,,
MOFG,MidWestOne Financial Gp Common Stock,478257396.00,United States,Finance,Major Banks
MOGO,Mogo Inc. Common Shares,497744256.00,Canada,Finance,Finance: Consumer Services
MOHO,ECMOHO Limited American Depositary Shares,53907267.00,China,Consumer Services,Catalog/Specialty Distribution
MOLN,Molecular Partners AG American Depositary Shares,582340317.00,Switzerland,,
MOMO,Momo Inc. American Depositary Shares,3205325652.00,China,Technology,Computer Software: Prepackaged Software
MON,Monument Circle Acquisition Corp. Class A Common Stock,302500000.00,United States,,
MOR,MorphoSys AG American Depositary Shares,2597104345.00,Germany,Health Care,Major Pharmaceuticals
MORF,Morphic Holding Inc. Common Stock,2109849021.00,United States,Health Care,Major Pharmaceuticals
MORN,Morningstar Inc. Common Stock,10733060321.00,United States,Technology,Advertising
MOSY,MoSys Inc. Common Stock,58977777.00,United States,Technology,Semiconductors
MOTN,Motion Acquisition Corp. Class A Common Stock,142887500.00,United States,,
MOTS,Motus GI Holdings Inc. Common Stock,51924721.00,Israel,Health Care,Medical/Dental Instruments
MOVE,Movano Inc. Common Stock,164515741.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MOXC,Moxian Inc. Common Stock,327230801.00,China,Technology,Computer Software: Programming Data Processing
MPAA,Motorcar Parts  of America Inc. Common Stock,436152599.00,United States,Capital Goods,Auto Parts:O.E.M.
MPAC,Model Performance Acquisition Corp. Class A Ordinary Share,56778375.00,Hong Kong,Finance,Business Services
MPB,Mid Penn Bancorp Common Stock,320055026.00,United States,Finance,Major Banks
MPWR,Monolithic Power Systems Inc. Common Stock,16731322720.00,United States,Technology,Semiconductors
MQ,Marqeta Inc. Class A Common Stock,15112008179.00,United States,,
MRAC,Marquee Raine Acquisition Corp. Class A Ordinary Shares,462982813.00,United States,Finance,Business Services
MRAM,Everspin Technologies Inc. Common Stock,128357654.00,United States,Technology,Semiconductors
MRBK,Meridian Corporation Common Stock,162003188.00,United States,Finance,Major Banks
MRCC,Monroe Capital Corporation Common Stock,233699834.00,United States,Finance,Investment Managers
MRCY,Mercury Systems Inc Common Stock,3853217050.00,United States,,
MREO,Mereo BioPharma Group plc American Depositary Shares,346056899.00,United Kingdom,Health Care,Major Pharmaceuticals
MRIN,Marin Software Incorporated Common Stock,41785520.00,United States,Technology,Computer Software: Prepackaged Software
MRKR,Marker Therapeutics Inc. Common Stock,259833598.00,United States,Health Care,Major Pharmaceuticals
MRLN,Marlin Business Services Corp. Common Stock,273570351.00,United States,Finance,Finance Companies
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,47760000.00,Japan,Consumer Services,Other Consumer Services
MRNA,Moderna Inc. Common Stock,88312021913.00,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MRNS,Marinus Pharmaceuticals Inc. Common Stock,702721501.00,United States,Health Care,Major Pharmaceuticals
MRSN,Mersana Therapeutics Inc. Common Stock,977343473.00,United States,Health Care,Major Pharmaceuticals
MRTN,Marten Transport Ltd. Common Stock,1372417574.00,United States,Transportation,Trucking Freight/Courier Services
MRTX,Mirati Therapeutics Inc. Common Stock,8451065771.00,United States,Health Care,Major Pharmaceuticals
MRUS,Merus N.V. Common Shares,860947465.00,Netherlands,Health Care,Major Pharmaceuticals
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,11002062401.00,United States,Health Care,Major Pharmaceuticals
MRVL,Marvell Technology Inc. Common Stock,46125500820.00,Bermuda,Technology,Semiconductors
MSAC,Medicus Sciences Acquisition Corp. Class A Ordinary Share,112084750.00,United States,Finance,Business Services
MSBI,Midland States Bancorp Inc. Common Stock,599154332.00,United States,Finance,Major Banks
MSDA,MSD Acquisition Corp. Class A Ordinary Shares,710843750.00,United States,Finance,Business Services
MSEX,Middlesex Water Company Common Stock,1448440146.00,United States,Public Utilities,Water Supply
MSFT,Microsoft Corporation Common Stock,1996017887506.00,United States,Technology,Computer Software: Prepackaged Software
MSGM,Motorsport Games Inc. Class A Common Stock,157899122.00,United States,Technology,Computer Software: Prepackaged Software
MSON,MISONIX Inc. Common Stock (DE),390957739.00,United States,Health Care,Industrial Specialties
MSTR,MicroStrategy Incorporated Common Stock Class A,5361113480.00,United States,Technology,Computer Software: Prepackaged Software
MSVB,Mid-Southern Bancorp Inc. Common Stock,51683576.00,United States,Finance,Major Banks
MTAC,MedTech Acquisition Corporation Class A Common Stock,306562500.00,United States,,
MTBC,CareCloud Inc. Common Stock,126439323.00,United States,Health Care,Managed Health Care
MTC,MMTec Inc. Common Shares,34119000.00,China,Technology,Computer Software: Prepackaged Software
MTCH,Match Group Inc. Common Stock,44788334533.00,United States,,
MTCR,Metacrine Inc. Common Stock,103050297.00,United States,Consumer Durables,Specialty Chemicals
MTEM,Molecular Templates Inc. Common Stock,471194086.00,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MTEX,Mannatech Incorporated Common Stock,53624647.00,United States,Consumer Durables,Specialty Chemicals
MTLS,Materialise NV American Depositary Shares,1375734856.00,Belgium,Technology,Computer Software: Prepackaged Software
MTP,Midatech Pharma PLC American Depositary Shs,29028345.00,United Kingdom,Health Care,Major Pharmaceuticals
MTRX,Matrix Service Company Common Stock,273200166.00,United States,Consumer Services,Military/Government/Technical
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,4254754537.00,United States,Technology,Semiconductors
MTSL,MER Telemanagement Solutions Ltd. Common Shares,12487115.00,Israel,Public Utilities,Telecommunications Equipment
MU,Micron Technology Inc. Common Stock,91989718469.00,United States,Technology,Semiconductors
MUDS,Mudrick Capital Acquisition Corporation II Class A Common Stock,472398438.00,United States,,
MVBF,MVB Financial Corp. Common Stock,510801623.00,United States,Finance,Savings Institutions
MVIS,MicroVision Inc. Common Stock,2718349050.00,United States,Capital Goods,Industrial Machinery/Components
MXIM,Maxim Integrated Products Inc. Common Stock,27550212720.00,United States,Technology,Semiconductors
MYFW,First Western Financial Inc. Common Stock,212822428.00,United States,Finance,Major Banks
MYGN,Myriad Genetics Inc. Common Stock,2512664611.00,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
MYMD,MyMD Pharmaceuticals Inc. Common Stock,225337026.00,United States,Consumer Durables,Specialty Chemicals
MYRG,MYR Group Inc. Common Stock,1485195062.00,United States,Basic Industries,Water Supply
MYSZ,My Size Inc. Common Stock,19700208.00,Israel,Technology,Retail: Computer Software & Peripheral Equipment
NAAC,North Atlantic Acquisition Corporation Class A Ordinary Share,459195000.00,Malta,Finance,Business Services
NAII,Natural Alternatives International Inc. Common Stock,85051459.00,United States,Consumer Non-Durables,Food Distributors
NAKD,Naked Brand Group Limited Ordinary Shares,535467443.00,New Zealand,Basic Industries,Industrial Specialties
NAOV,NanoVibronix Inc. Common Stock,8349214.00,United States,Health Care,Industrial Specialties
NARI,Inari Medical Inc. Common Stock,4803629166.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NATH,Nathan's Famous Inc. Common Stock,292407210.00,United States,Consumer Services,Restaurants
NATI,National Instruments Corporation Common Stock,5643309704.00,United States,Technology,Computer Software: Prepackaged Software
